TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
120.163265306,-229.602,-1.14949,2.13192,-1.06998,-2.04114,10.416,1.72305,0.788801,-0.328138,-1.3474,2.09009,2.30287,3.04114,1.91443,-2.47896,-2.8563,-7.73275,0.329358,5.54384,3.62395,-4.44834
120.186485261,-145.792,14.6414,-9.86026,7.08184,3.1583,5.87835,2.24953,1.4585,-0.504482,-1.73567,-0.20929,-2.17292,-0.504488,-1.86097,-4.01608,-3.73232,-3.81071,-3.02093,-3.51351,-0.708927,1.33036
120.209705215,-179.544,7.86216,1.39714,17.64,4.83911,7.87759,6.29457,5.72238,1.01591,0.599431,2.93188,2.92525,4.28621,2.29644,-1.58492,0.0787704,0.569561,4.4831,2.94558,0.840505,-0.572808
120.232925170,-170.951,3.30385,-1.67834,14.8546,5.42038,11.0205,6.39125,7.43832,-0.751025,-0.828604,-1.66654,1.14805,-4.00858,-2.04618,-4.41962,-0.749506,-0.677536,0.998571,1.65742,0.142935,-0.433578
120.256145125,-176.979,19.4677,-0.801482,11.7796,-7.33027,0.109718,0.525115,6.78792,4.42206,4.83016,3.48731,5.21778,-1.41397,2.01074,2.30514,3.08464,-0.218912,-0.696895,-1.77563,-2.72392,-1.75967
120.279365079,-190.056,22.7698,-3.43638,10.9678,-3.89711,3.02847,0.298173,7.81819,2.29448,3.21545,1.12017,1.49484,-4.26275,0.260251,-3.13575,-1.93637,-2.25806,-0.328262,3.10272,-3.47985,-1.91902
120.302585034,-209.906,23.2086,2.30608,12.3,0.917819,6.59635,3.00142,5.56961,3.27028,-3.4237,2.21791,-1.17987,-1.00708,1.61288,0.307929,-1.6131,-2.39769,-0.0898392,2.84171,0.45784,-3.71334
120.325804989,-237.091,27.1909,-1.01398,11.9762,6.37825,12.3135,9.01666,6.2361,1.94342,-0.805067,0.242675,0.861234,-0.250613,2.2179,0.952092,-1.65088,-3.53825,-0.908447,3.08881,-0.344129,-3.94829
120.349024943,-243.54,23.0346,-1.70222,5.43343,9.02699,13.3619,9.66001,7.19018,2.77067,0.559082,0.0593608,3.25043,0.909142,4.4259,1.57361,-1.12749,-2.46519,-0.600209,4.57261,2.52158,-1.07119
120.372244898,-259.759,23.3412,-5.27097,4.68559,8.10443,14.9997,9.68131,5.78631,4.93817,3.50595,3.78905,5.39363,1.57466,2.56579,-0.580833,-1.92839,-3.59524,0.265354,6.32331,1.6896,-2.02095
120.395464853,-204.132,-5.74854,-12.1255,18.8945,4.37816,15.443,8.40078,8.34116,3.99152,1.99608,2.76283,-3.81789,7.51878,3.54232,-2.15876,-1.463,-0.585086,3.53399,4.03266,0.333614,-3.81513
120.418684807,-194.737,12.7072,-10.1651,10.1745,1.27519,18.881,-1.94345,-6.55246,-4.13252,0.682789,1.48844,-0.136458,2.48645,4.06276,-2.82692,2.30233,0.105911,0.876234,0.197408,-2.731,-3.12151
120.441904762,-196.489,14.5879,-5.74045,1.13533,-6.72287,10.1404,-3.88197,-9.65226,-8.50035,-0.0784359,-4.92729,4.51917,-2.144,6.86755,-2.96244,-0.154098,1.68791,0.58614,-1.49037,-3.73298,-3.4108
120.465124717,-223.968,19.1723,3.881,-2.11845,-15.322,6.47149,-7.1989,-3.94252,-4.20046,0.403524,-7.61628,-3.58504,2.70629,-0.944619,-1.55471,-0.802289,0.037858,4.82335,-0.307648,-5.33085,-6.60532
120.488344671,-254.833,18.2228,-4.2274,-2.91272,-4.6294,10.7345,-4.55797,-3.59824,-6.63854,-1.01702,-2.66673,-3.53639,1.14124,-0.517448,-4.46295,-4.91693,-6.53486,3.15636,1.13441,-1.98136,-5.79543
120.511564626,-186.763,-21.0294,-10.3717,16.4386,2.55812,4.69052,3.81422,0.852781,-0.67961,-4.1963,-2.44994,-0.2524,-0.339823,-0.737615,-4.13588,-7.90146,-6.03558,-0.0176084,2.35162,2.19304,-2.04979
120.534784580,-195.067,-7.3586,-3.17541,20.4018,4.186,8.63598,6.65952,3.29399,-0.328053,-4.81179,-0.258651,1.52513,0.86287,0.0706343,-3.55423,-4.17431,-4.00083,-0.649232,3.01972,4.08264,-2.18663
120.558004535,-195.907,12.6855,2.73923,17.411,-4.18297,2.66754,-1.61037,1.90065,-2.41556,3.20097,4.14522,4.62207,2.27623,2.59525,-1.56201,-4.07051,-1.82369,2.96658,4.96628,1.42274,-5.05416
120.581224490,-189.885,23.2926,-0.430503,13.5446,-6.27287,5.92482,-1.84845,4.25603,-0.136972,10.0158,-3.843,-0.115327,5.63264,3.79671,3.53772,1.96587,4.12847,6.89578,-0.18496,-7.40924,-9.08853
120.604444444,-188.969,22.9674,-2.43185,9.35046,-5.89441,11.2613,0.804275,5.08184,6.13197,2.19554,-8.936,2.53889,7.81543,1.96909,-0.100318,0.166866,-0.992522,2.73093,1.58332,-2.41617,-1.49765
120.627664399,-185.861,-12.1125,1.52162,16.5305,-1.94181,12.6554,8.99188,7.20381,1.38402,0.322927,-2.82435,3.30315,2.35351,1.65195,-0.983866,-2.32578,-2.3238,5.52884,5.03588,0.211894,-5.97957
120.650884354,-196.889,-21.548,6.9832,16.211,1.98673,18.2921,8.84035,9.46359,0.484367,3.45746,1.68099,6.15044,0.242648,1.74665,-3.47476,0.0969525,-2.96997,2.57506,3.79068,-1.41414,-5.42989
120.674104308,-193.706,-23.2249,5.32615,18.4276,-0.303652,19.0352,7.51372,9.04514,1.73691,3.86632,2.64748,10.8687,4.63841,4.02425,-1.16976,-1.45851,-3.27645,3.05096,7.98918,0.577315,-3.84992
120.697324263,-191.229,-23.0943,1.82849,16.9448,-0.578418,18.7846,7.27747,8.20186,-0.913767,1.8111,-2.58508,5.41252,4.2664,5.53075,0.840324,-0.105542,-5.69846,-0.390793,3.32761,1.89082,-3.57851
120.720544218,-192.358,-16.4755,-2.1818,12.5005,-1.73098,11.3288,2.66673,0.305925,-4.97674,0.0977472,-3.81282,5.46591,3.13318,3.67237,-1.05262,-1.42961,-2.0349,3.40841,5.87342,4.54764,-2.32474
120.743764172,-189.833,13.0044,-0.365645,-3.05379,-13.5719,13.9935,-6.84118,-4.1013,-2.7418,-0.630311,-6.33157,-1.52624,1.42285,2.41121,1.25891,0.0404086,-4.12699,-2.0751,2.05779,-5.52542,-4.94768
120.766984127,-210.414,19.252,2.16594,-4.57254,-9.9685,4.95834,-4.29264,-2.41157,-5.30993,2.6942,-4.2353,-1.68735,1.12853,1.85845,-2.50678,0.558722,0.451465,1.53335,1.27524,-4.20881,-6.15934
120.790204082,-235.595,19.2356,-5.75609,-1.09392,-5.6221,7.18444,-0.700502,2.41462,-3.83449,0.263962,0.752394,-1.83227,-0.0259801,-1.35475,-6.19197,-2.74826,-0.676931,2.81652,4.15467,-2.68599,-5.99166
120.813424036,-149.079,12.3456,-15.5611,-0.484225,-2.18157,1.44891,-3.32633,-2.99289,-2.75943,-3.40448,-1.67951,-2.06505,-2.70772,-3.36148,0.111353,-1.0206,-2.6874,-2.39536,-1.96068,-1.37567,-0.195523
120.836643991,-122.364,7.59993,-14.4696,2.34148,-1.32838,4.98111,2.55773,0.86183,1.21193,0.595663,-1.35605,-3.75876,-3.77311,-0.824283,1.63392,2.01367,0.0578809,-1.06853,-0.0836917,-0.722711,0.201905
120.859863946,-132.464,8.15978,-11.9235,3.40922,-0.557316,6.40559,3.15493,0.997687,1.05412,0.672827,2.24752,1.83575,-0.636491,2.07277,2.26402,1.5524,-0.486352,1.27176,-0.681767,-0.433351,1.7107
120.883083900,-149.469,13.5635,-5.66645,6.00918,0.703964,9.27088,4.08306,3.54595,2.11748,2.0142,1.38174,1.15068,-0.950807,-1.43316,-0.973191,-1.93142,-0.835737,0.0928879,-1.68285,-1.58744,1.75958
120.906303855,-161.322,11.0829,1.05438,9.3608,2.35201,7.34391,2.39766,1.78672,-1.5556,0.902027,0.494979,0.871394,-1.01569,-0.0163387,2.34683,-0.606879,1.1142,-0.661072,-3.36817,-1.74821,1.32707
120.929523810,-164.704,9.48456,2.49349,8.46518,-3.14841,5.59113,4.00775,4.77754,-2.65816,-0.133292,-1.46743,-1.32856,0.534995,0.341784,4.00051,0.743279,0.165492,-0.377357,-3.16922,-1.5176,2.49649
