TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
135.325895692,-216.905,16.2872,-1.69586,27.0791,-5.95685,7.90302,-5.59611,9.54428,-1.04303,2.77892,-2.52091,-0.878741,6.20463,3.74522,4.1876,1.64617,0.391201,-0.909398,3.30894,-0.48615,-0.469159
135.349115646,-218.489,-12.7497,7.44254,19.3778,2.80723,10.7425,-5.24026,10.5398,0.529078,4.25479,2.79735,3.56698,2.11117,4.84122,4.39171,4.22537,1.36741,-2.12572,-2.36634,-3.25268,0.410202
135.372335601,-230.318,-12.2526,14.826,18.3218,5.64581,11.4653,-1.02411,9.65271,0.54939,8.20344,0.315697,2.63343,3.54236,4.57358,3.09513,0.896836,-2.17674,0.462948,0.966683,0.606873,2.93983
135.395555556,-221.287,-12.1351,8.25866,24.0293,0.467846,14.3259,1.75598,3.60022,1.51361,5.72175,-0.759572,4.7061,3.31807,7.54901,5.21975,5.13246,0.00281584,-2.85756,-2.80708,-1.91783,0.777991
135.418775510,-183.596,-1.02779,6.17557,21.9721,-3.58803,4.43385,-0.0944914,2.73687,1.92167,3.09962,-1.6743,3.83537,-1.73285,-0.246254,-3.02999,-0.600348,1.35705,-1.72623,1.97075,-0.754856,0.271818
135.441995465,-182.935,-7.88342,8.04642,27.2103,1.98923,13.2947,2.78652,6.23055,2.11135,4.11602,-1.08735,3.2141,0.533605,2.49517,-1.09821,1.96196,2.99117,-1.02711,-0.257549,-1.08733,1.04088
135.465215420,-185.21,5.70509,0.686068,25.0837,-0.112559,9.01281,2.90638,3.50598,-2.47834,-0.297256,0.910088,2.32166,0.0379266,3.2254,0.903716,-1.27547,0.247632,1.28438,4.10075,-0.160969,-2.28141
135.488435374,-179.173,14.2541,-8.12662,13.4403,3.17609,9.70912,-0.289134,-1.44827,0.951648,1.72763,0.742646,1.69298,3.42595,4.03835,-1.46287,-1.68316,0.331875,-1.53103,0.645196,-1.33887,-4.36237
135.511655329,-194.138,9.41409,-3.8013,18.702,2.04463,5.42412,-1.04,-3.00156,-1.78485,-2.08701,3.01302,5.16621,8.02309,4.87829,0.00401361,0.320553,-2.13499,-3.772,-0.935237,-2.26417,-5.00479
135.534875283,-206.499,10.8318,-0.897901,18.583,5.36042,5.23503,2.60372,2.84615,-1.22053,-0.434083,-0.347024,5.51198,5.65119,3.29843,1.88531,0.363299,-2.49818,0.346903,2.12789,-1.40602,-5.9202
135.558095238,-237.925,7.15121,3.93723,22.5295,12.7149,9.8388,3.85294,6.12766,3.37661,2.2696,2.14765,3.21749,2.73291,2.95892,-1.26246,-1.45607,-0.980764,-0.10617,0.270807,-0.546234,-2.29982
135.581315193,-242.881,9.49134,3.00772,21.888,9.9811,11.3956,2.08648,3.12101,2.94697,4.57629,3.18266,5.20605,0.601748,2.74356,2.51277,0.616873,-0.498386,-1.1876,0.471742,0.541853,-2.1874
135.604535147,-251.187,10.9788,3.9961,22.9485,6.29987,9.67977,2.40347,3.66451,1.93557,3.72482,1.14452,5.69627,3.71679,6.09835,-0.704309,-0.336493,-2.68037,-1.15107,-2.11825,-2.27727,-5.34952
135.627755102,-250.734,14.7193,0.157063,18.8528,6.57306,12.2063,6.23648,3.44474,0.584471,1.50274,-0.875556,2.95082,3.09588,5.41881,2.55313,1.1448,-1.24605,0.228948,-0.599486,-0.350805,-0.89719
135.650975057,-237.057,15.3761,-4.03866,20.2367,5.18824,3.90608,7.50802,7.33604,2.19926,7.10884,2.69578,2.52643,3.56913,2.34353,-2.1206,0.510964,1.46973,-1.243,1.68931,1.56578,-0.102921
135.674195011,-192.324,20.3967,-12.4823,12.2822,-3.38654,-4.60146,-0.937074,13.0673,10.1947,10.1258,4.47892,-2.13414,1.97053,1.7697,-2.61358,2.10624,1.09757,-0.171028,-0.976066,2.27162,1.37005
135.697414966,-212.955,25.5568,-8.65226,8.43376,-4.9249,-2.84088,0.200382,13.6623,9.85843,3.86211,-0.831793,-9.58208,7.98819,3.65167,-0.874234,1.09067,-3.46665,1.42575,-2.31868,1.01822,3.48732
135.720634921,-212.43,27.0956,-5.83104,9.36625,-5.34436,-6.34241,-0.184239,8.42858,7.26485,4.07257,0.705116,-7.64948,5.92641,1.02187,-1.57291,-2.67215,-2.10548,-1.01124,1.46799,-0.0424256,2.20322
135.743854875,-201.945,14.118,-11.6403,16.6683,-9.01986,-4.97632,-3.52605,-0.21428,6.15466,4.69094,4.53089,-2.90886,4.63526,2.40452,0.156996,-3.52484,-1.10324,-4.40932,0.0736961,1.77204,1.82494
135.767074830,-221.785,11.4998,-14.4106,21.3613,-3.46776,1.46303,4.73503,4.4387,6.6181,4.82881,5.64745,3.33724,3.71469,1.21144,-0.115224,-0.140238,0.250997,-1.52765,-0.428769,0.619544,0.706575
135.790294785,-229.08,13.0088,-7.58953,19.8559,-0.168137,6.58084,4.3188,5.22447,3.21266,5.06891,0.725278,-0.546351,-2.61862,-0.327899,0.722764,2.08377,-0.0437767,-1.97736,-1.24486,-2.03926,-0.549395
135.813514739,-247.362,20.4786,-8.95384,20.5988,-1.43533,1.33781,-0.464104,3.28679,3.95486,1.02247,-3.03052,-2.23186,0.350929,0.665208,-0.291893,1.54676,-0.997571,-2.09665,-1.23507,1.18155,0.335595
135.836734694,-264.782,24.7446,-3.581,22.1293,-0.0825195,1.00416,2.31269,6.36799,7.43676,5.03841,2.39135,0.0535496,1.26559,1.6618,2.47335,2.66917,1.58662,-0.354739,-2.08858,0.608899,1.74711
135.859954649,-270.799,27.6111,1.10065,23.88,-0.236115,2.27902,1.49065,5.61083,8.50419,6.18401,0.0192049,-3.38076,2.61831,1.88953,1.37781,-0.76821,-0.750625,-2.86068,-0.298042,-0.55558,0.471102
