TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
121.347482993,-275.69,45.088,1.27328,13.8763,8.23083,9.23818,-0.519768,1.88071,3.35848,0.757141,2.28097,-1.72148,1.33901,0.431624,-1.53445,1.70316,-2.21009,-3.91881,0.64452,-0.110416,-0.559873
121.370702948,-302.885,42.263,10.8971,15.1258,8.75783,10.606,2.40793,6.2108,4.64462,-1.85147,4.09914,-0.627089,-1.92215,2.76788,-2.16741,-3.28757,-2.16546,-1.47563,0.721405,-3.24375,-1.00776
121.393922902,-314.567,43.319,9.37046,16.3099,13.7498,9.48422,2.32227,6.07075,5.76807,1.03869,2.37554,1.41341,-1.91496,-2.33615,-0.903165,-1.38684,-2.4962,-0.519477,-1.77026,-2.60287,-1.26827
121.417142857,-279.533,16.5966,15.9092,21.6644,4.01854,16.7568,3.36632,9.73629,2.43087,2.1598,0.282327,-4.08422,-0.724195,0.624414,-3.60768,-1.13053,-1.4498,1.09583,-1.41579,-1.4773,-0.074975
121.440362812,-107.05,2.68003,3.44192,1.16566,-0.590589,1.91894,-1.99472,1.20451,-0.687693,2.20856,1.25478,-2.0758,-2.70352,-1.32356,-2.38482,-1.36208,-1.15,-1.10854,-1.65631,-1.12725,-0.338027
121.463582766,-112.762,-4.58988,0.408548,3.15846,-0.6218,4.23463,-2.29732,1.56201,0.200293,0.103489,1.04023,-0.471424,-1.97639,-1.75651,1.36301,1.20612,-0.243549,1.41431,0.682631,0.720549,-0.113731
121.486802721,-140.529,-4.17769,3.42718,5.40543,0.109682,4.29241,-3.72635,-0.30546,0.974489,1.95874,1.53741,2.33189,2.39497,3.4371,1.75329,1.07176,0.847335,-0.315694,-0.730593,0.180893,1.47845
121.510022676,-160.026,7.53792,-0.84566,4.71561,-3.23573,2.89907,-1.27058,10.049,4.1319,1.0534,-1.1457,6.50601,6.77212,2.14432,0.783029,-1.82124,-3.74758,-2.35382,0.872968,2.36984,0.726045
121.533242630,-205.949,21.0136,-7.59798,8.36457,-3.1621,5.16713,-2.64712,9.62053,11.4327,0.696861,1.61995,10.2292,3.98172,0.539564,1.9436,1.17778,-3.68696,1.325,3.36677,1.96884,4.18212
121.556462585,-226.611,28.5568,-0.751341,4.31587,-3.88798,12.1756,-1.69967,4.37766,6.88303,4.69567,0.719289,4.38965,2.77306,7.89213,2.19864,-2.3302,-1.93189,0.167225,2.30285,2.78757,5.23637
