TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
5.990748299,0.599518,0.00438646,1.77184,0.125222,0.341679,1.24117,1.04271,0.00861982,0.337518,1.98225,0.192117,0.62787
6.037188209,0.432782,0.00248043,2.08725,0.0873623,0.327557,1.28547,1.06897,0.000763834,0.378585,1.9449,0.506624,0.0458322
6.083628118,0.340725,0.188182,2.08157,0.0337768,0.349148,1.57702,0.575565,0.105475,0.604452,1.69819,1.05382,0.152944
6.130068027,0.119063,0.165497,1.50031,0.549439,0.37396,1.972,0.341262,0.0315756,0.363916,1.73139,1.38927,0.108868
6.176507937,0.205948,0.129653,1.16456,0.42594,0.324049,1.57941,0.575304,0.370363,0.10629,1.34917,1.41377,0.110989
6.222947846,0.276948,0.134481,2.01063,0.106066,0.222833,1.12924,0.552752,0.36395,0.000553019,1.00952,1.36667,0.267668
6.269387755,0.0463563,0.354093,2.46224,0.0444204,0.564353,1.19822,0.529576,0.0835081,0.183597,0.650433,1.01604,0.345916
6.315827664,0.0918354,0.462351,2.0908,0.0164533,0.472802,1.675,0.429044,0.136866,0.115378,1.11526,0.892168,0.165965
6.362267574,0.132844,0.367623,1.9423,0.0141194,0.265258,1.92215,0.192113,0.0919169,0,0.68161,1.81548,0.0771476
6.408707483,0.442599,0.0517326,0.726775,0.784887,0.0359801,1.52144,0.491093,0.334578,0.229209,0.464097,2.49233,0.0451255
6.455147392,0.398077,0.000773933,0.698339,1.02568,0.240492,1.46698,0.699089,0.420328,0.162583,0.192074,2.41807,0.0547576
6.501587302,0.454381,0.000150491,1.15208,1.29394,0.23976,1.47765,0.895854,0.269189,0.236115,0.273445,1.80664,0.0767667
6.548027211,0.883545,0.517987,0.949132,1.36221,0.305885,1.63941,0.989913,0.14809,0.143401,0.675781,1.04184,0.026784
6.594467120,0.539233,0.804258,1.22448,0.871293,0.809259,1.77134,0.702556,0.658527,0.0609727,0.886255,0.307606,0.00920056
6.640907029,0.654107,0.667487,0.586405,0.0289216,0.982518,1.06534,0.252301,0.318977,0.0694272,0.598485,0.557129,0.971093
6.687346939,0.926868,0,0.7273,0.0779288,0.976861,0.0104551,1.02118,0.0315291,0.0925065,0.715841,1.00529,1.06401
6.733786848,0.685045,0.0523944,0.566237,0.132116,0.816405,0.00667076,0.912026,0.0386759,0.056276,0.593684,1.07909,1.592
6.780226757,0.110594,0.0991632,0.650773,0.140016,1.04325,0.259149,0.698475,0.0541559,0.0803308,1.2078,1.38394,1.49621
6.826666667,1.86358e-05,0.428258,0.674917,0.062038,0.846974,0.892881,0.426871,0.10298,0.0581655,2.24069,0.567396,0.779919
6.873106576,0,0.433693,1.14424,0.119125,0.390766,1.28449,0.399548,0.0995677,0.303463,2.3573,0.0830363,0.451871
6.919546485,0,0.543225,0.989901,0.331075,0,1.47182,0.48439,0.225697,0.699599,1.00142,0.0348289,1.72304
6.965986395,0,0.373089,0.747432,0.322925,0.00775416,0.927104,0.590051,0.131367,0.0394795,0.585259,0.625749,2.32228
7.012426304,0,0.332586,1.15485,0.158223,0.589817,0.00229359,0.386286,0.242114,0.753642,0.407073,1.02488,1.55215
7.058866213,0.681897,0.191634,1.47467,0.278507,0.584244,0.0147967,0.901286,0.0365975,0.925532,0.172693,1.45159,1.18872
7.105306122,0.886116,0.0895687,1.39829,0.226724,0.682223,0.245899,1.10476,0.0260022,0.893648,0.269759,1.20691,1.33241
7.151746032,0.924651,0.0608248,1.09367,0.276971,0.614569,0.601284,1.2402,0.0146238,0.769814,0.798047,0.945657,1.34198
7.198185941,0.738214,0,0.692505,0.33232,0.575243,0.857303,1.22442,0.0975228,0.557896,1.07509,1.04351,1.16461
7.244625850,0.438538,0.0553399,0.377958,0.368922,0.534509,1.01506,1.21326,0.203795,0.349645,1.03873,1.11798,0.855306
7.291065760,0.159038,0.321591,0.0925424,0.0196898,0.668605,0.815459,1.35945,0.0907215,0.383287,0.539936,2.05686,0.203741
7.337505669,0.131147,2.03911,0.00276883,0.00524994,0.649815,0.523969,0.806296,0.103709,0.366176,0.12072,1.92999,0.140023
7.383945578,0.958003,1.94423,0.000584111,0.000748382,0.587949,0.691828,0.121711,0.731587,0.0591553,0.362564,1.26902,0.125772
7.430385488,1.60049,1.56996,0,0,0.914789,0.190519,0.108049,0.641704,0.125718,0.863585,0.880959,0
7.476825397,2.01444,1.29473,0,0.00860367,0.9571,0.0743995,0.0678927,0.591506,0.402447,1.07156,0.595851,0
7.523265306,1.42503,0.616667,0.265486,0.0436788,1.02104,0.411166,0.0341847,0.482671,0.451219,0.968131,2.19491,0
7.569705215,0.142938,0.0135165,0.439813,0.0264923,1.24185,0.785845,0.0446389,0.117053,0.46076,0.862319,2.94234,0.0070767
7.616145125,0,0,0.406827,0,1.37746,0.792862,0.066612,0,0.410133,0.792166,3.09573,0.0211053
7.662585034,0.14431,0.000462321,0.138604,0.183585,0.977267,0.331897,0.108976,0.225877,0.329545,0.827225,2.78115,0.0242898
7.709024943,1.17521,0.031853,0.0916252,1.47189,0.359358,0.660375,1.33987,1.08308,0.174229,0.322169,1.08635,0.0991341
7.755464853,1.30528,0.200891,0.14901,1.59258,0.194061,1.086,1.3963,1.17407,0.164492,0.485357,0.108979,0.0743779
7.801904762,0.948532,0.572562,0.22315,1.52963,0.138452,1.15859,1.384,1.27825,0.0998073,0.513038,0.063817,0.132336
7.848344671,0.732595,0.788036,0.272723,1.40248,0.0452774,1.24168,1.31129,1.24366,0.0340657,0.613398,0.040827,0.231688
7.894784580,0.831127,0.847765,0.386551,1.15706,0.304959,0.942513,1.26978,1.15607,0.00879988,0.865517,0.0159354,0.0427984
7.941224490,0.582197,0.910319,0.808527,0.0585749,0,1.58243,0.783967,0.0673355,0.0126321,1.4861,0.31496,0.00086766
7.987664399,0,0.584285,2.0609,0.111519,0.0102132,0.782287,1.08244,0.027719,0,1.4068,1.30429,0.0237181
8.034104308,0,1.10691,2.56726,0.142692,0.0237491,1.44602,0.477231,0.000785761,0,1.62217,1.05997,2.75958e-07
8.080544218,0,1.03694,2.60626,0.051695,0.0740061,1.73727,0.482446,0.0198675,0.0912323,1.4841,1.32699,0.0282336
8.126984127,0,0.922185,2.52364,0.010199,0.183836,1.82909,0.369104,0.038957,0.151238,1.46311,1.36028,0.0406074
8.173424036,0.000108544,0.656563,2.48627,0.0192349,0.293104,1.76574,0.175056,0.0275314,0.182877,1.47255,1.26479,0.0969034
8.219863946,0,0.416941,2.29606,0.191119,0.674791,1.11713,0.0650104,0.0375686,0.108936,1.92927,1.25336,0.0998105
8.266303855,0.243308,0.440541,1.76145,0.0875773,1.04599,0.509623,0.0222942,0.042411,0.0172666,2.64641,0.994543,0.0525333
8.312743764,0.827668,0.969113,1.28939,0.379812,0.319524,0.284534,0.770927,0.0470589,0.106711,1.91258,0.55603,0.769445
8.359183673,0.932338,0.654724,1.35345,0.179013,0.641906,0.850156,1.20139,0,0.200576,0.767398,0.561875,1.05556
8.405623583,0.939086,0.304375,1.20731,0.230934,0.696339,1.10828,1.13293,0.0021855,0.261915,0.772146,0.572836,1.16124
8.452063492,0.891554,0.00530266,1.29797,0.183142,0.672671,1.57247,1.07627,0.00568284,0.306476,0.912633,0.486439,0.998012
8.498503401,0.732043,0.00188701,1.48721,0.0428668,0.509863,1.91522,0.860012,0.00567274,0.338429,1.68177,0.35841,0.534826
